31,0.02620967741935484
62,0.009072580645161291
93,0.4969758064516129
124,0.13911290322580644
155,0.9798387096774194
186,1.0
217,1.0
248,1.0
279,1.0
310,1.0
341,1.0
372,1.0
403,0.9435483870967742
434,0.9596774193548387
465,0.9627016129032258
496,0.9616935483870968
527,0.969758064516129
558,0.967741935483871
589,0.969758064516129
620,0.9707661290322581
651,0.9727822580645161
682,0.9778225806451613
713,0.9768145161290323
744,0.9768145161290323
775,0.9717741935483871
806,0.53515625
837,0.9447916666666667
868,0.1431451612903226
899,0.03225806451612903
930,0.03225806451612903
961,0.4959677419354839
992,0.9949596774193549
1023,1.0
1054,1.0
1085,1.0
1116,1.0
1147,1.0
1178,1.0
1209,0.9576612903225806
1240,0.9586693548387096
1271,0.9576612903225806
1302,0.9616935483870968
1333,0.9667338709677419
1364,0.9707661290322581
1395,0.969758064516129
1426,0.9727822580645161
1457,0.9758064516129032
1488,0.96875
1519,0.9758064516129032
1550,0.9737903225806451
1581,0.9778225806451613
1612,0.8671875
1643,0.7645833333333333
1674,0.6018145161290323
1705,0.038306451612903226
1736,0.03125
1767,0.03225806451612903
1798,0.9102822580645161
1829,1.0
1860,1.0
1891,1.0
1922,1.0
1953,1.0
1984,1.0
2015,1.0
2046,0.9526209677419355
2077,0.9546370967741935
2108,0.9627016129032258
2139,0.9596774193548387
2170,0.96875
2201,0.969758064516129
2232,0.9717741935483871
2263,0.9727822580645161
2294,0.969758064516129
2325,0.9707661290322581
2356,0.9717741935483871
2387,0.9747983870967742
2418,0.9808467741935484
2449,0.7610887096774194
2480,0.7548828125
2511,0.36666666666666664
2542,0.03528225806451613
2573,0.03225806451612903
2604,0.03125
2635,0.011088709677419355
2666,0.04133064516129032
2697,0.0
2728,0.9223790322580645
2759,0.010080645161290322
2790,0.6494140625
2821,1.0
2852,1.0
2883,1.0
2914,1.0
2945,0.974609375
2976,1.0
3007,1.0
3038,1.0
3069,1.0
3100,1.0
3131,1.0
3162,1.0
3193,1.0
3224,0.6166666666666667
3255,0.7099609375
3286,0.978515625
3317,1.0
3348,0.9814453125
3379,1.0
3410,1.0
3441,1.0
3472,1.0
3503,1.0
3534,0.98046875
3565,1.0
3596,1.0
3627,1.0
3658,1.0
3689,0.5635416666666667
3720,0.7763671875
3751,0.98046875
3782,1.0
3813,1.0
3844,0.9794921875
3875,1.0
3906,1.0
3937,1.0
3968,1.0
3999,1.0
4030,1.0
4061,1.0
4092,1.0
4123,1.0
4154,0.4947916666666667
4185,0.02721774193548387
4216,0.019153225806451613
4247,0.04334677419354839
4278,0.03125
4309,0.0
4340,0.7862903225806451
4371,0.08971774193548387
4402,0.43548387096774194
4433,0.7066532258064516
4464,1.0
4495,1.0
4526,1.0
4557,1.0
4588,1.0
4619,1.0
4650,1.0
4681,1.0
4712,1.0
4743,1.0
4774,1.0
4805,1.0
4836,1.0
4867,1.0
4898,1.0
4929,1.0
4960,1.0
4991,1.0
5022,1.0
5053,1.0
5084,1.0
5115,1.0
5146,1.0
5177,1.0
5208,0.6915322580645161
5239,0.25806451612903225
5270,0.49193548387096775
5301,0.8961693548387096
5332,1.0
5363,1.0
5394,1.0
5425,1.0
5456,1.0
5487,1.0
5518,1.0
5549,1.0
5580,1.0
5611,1.0
5642,1.0
5673,1.0
5704,1.0
5735,1.0
5766,1.0
5797,1.0
5828,1.0
5859,1.0
5890,1.0
5921,1.0
5952,1.0
5983,1.0
6014,1.0
6045,0.96875
6076,0.4274193548387097
6107,0.3497983870967742
6138,0.5534274193548387
6169,0.9969758064516129
6200,1.0
6231,1.0
6262,1.0
6293,1.0
6324,1.0
6355,1.0
6386,1.0
6417,1.0
6448,1.0
6479,1.0
6510,1.0
6541,1.0
6572,1.0
6603,1.0
6634,1.0
6665,1.0
6696,1.0
6727,1.0
6758,1.0
6789,1.0
6820,1.0
6851,1.0
6882,1.0
6913,0.9153225806451613
6944,0.22782258064516128
6975,0.024193548387096774
7006,0.020161290322580645
7037,0.03225806451612903
7068,0.007056451612903226
7099,0.016129032258064516
7130,0.021169354838709676
7161,0.017137096774193547
7192,0.02721774193548387
7223,0.04032258064516129
7254,0.02620967741935484
7285,0.04435483870967742
7316,0.009072580645161291
7347,0.9032258064516129
7378,0.08165322580645161
7409,0.23790322580645162
7440,0.2247983870967742
7471,0.791015625
7502,0.990625
7533,0.9616935483870968
7564,1.0
7595,0.9979838709677419
7626,1.0
